,NTD ID,Legacy NTD ID,Agency,Status,Reporter Type,UZA,UZA Name,Mode,TOS,1/2002,2/2002,3/2002,4/2002,5/2002,6/2002,7/2002,8/2002,9/2002,10/2002,11/2002,12/2002,1/2003,2/2003,3/2003,4/2003,5/2003,6/2003,7/2003,8/2003,9/2003,10/2003,11/2003,12/2003,1/2004,2/2004,3/2004,4/2004,5/2004,6/2004,7/2004,8/2004,9/2004,10/2004,11/2004,12/2004,1/2005,2/2005,3/2005,4/2005,5/2005,6/2005,7/2005,8/2005,9/2005,10/2005,11/2005,12/2005,1/2006,2/2006,3/2006,4/2006,5/2006,6/2006,7/2006,8/2006,9/2006,10/2006,11/2006,12/2006,1/2007,2/2007,3/2007,4/2007,5/2007,6/2007,7/2007,8/2007,9/2007,10/2007,11/2007,12/2007,1/2008,2/2008,3/2008,4/2008,5/2008,6/2008,7/2008,8/2008,9/2008,10/2008,11/2008,12/2008,1/2009,2/2009,3/2009,4/2009,5/2009,6/2009,7/2009,8/2009,9/2009,10/2009,11/2009,12/2009,1/2010,2/2010,3/2010,4/2010,5/2010,6/2010,7/2010,8/2010,9/2010,10/2010,11/2010,12/2010,1/2011,2/2011,3/2011,4/2011,5/2011,6/2011,7/2011,8/2011,9/2011,10/2011,11/2011,12/2011,1/2012,2/2012,3/2012,4/2012,5/2012,6/2012,7/2012,8/2012,9/2012,10/2012,11/2012,12/2012,1/2013,2/2013,3/2013,4/2013,5/2013,6/2013,7/2013,8/2013,9/2013,10/2013,11/2013,12/2013,1/2014,2/2014,3/2014,4/2014,5/2014,6/2014,7/2014,8/2014,9/2014,10/2014,11/2014,12/2014,1/2015,2/2015,3/2015,4/2015,5/2015,6/2015,7/2015,8/2015,9/2015,10/2015,11/2015,12/2015,1/2016,2/2016,3/2016,4/2016,5/2016,6/2016,7/2016,8/2016,9/2016,10/2016,11/2016,12/2016,1/2017,2/2017,3/2017,4/2017,5/2017,6/2017,7/2017,8/2017,9/2017,10/2017,11/2017,12/2017,1/2018,2/2018,3/2018,4/2018,5/2018,6/2018,7/2018,8/2018,9/2018,10/2018,11/2018,12/2018,1/2019,2/2019,3/2019,4/2019,5/2019,6/2019,7/2019,8/2019,9/2019,10/2019,11/2019,12/2019,1/2020,2/2020,3/2020,4/2020,5/2020,6/2020,7/2020,8/2020,9/2020,10/2020,11/2020,12/2020,1/2021,2/2021,3/2021,4/2021,5/2021,6/2021,7/2021,8/2021,9/2021,10/2021,11/2021,12/2021,1/2022,2/2022,3/2022,4/2022,5/2022,6/2022,7/2022,8/2022,9/2022,10/2022,11/2022,12/2022,1/2023,2/2023,3/2023
476,30011.0,3011,Altoona Metro Transit,Active,Full Reporter: Operating,359.0,"Altoona, PA",DR,DO,181.0,179.0,225.0,176.0,147.0,144.0,84.0,137.0,193.0,,,,191.0,138.0,174.0,114.0,122.0,93.0,71.0,114.0,52.0,80.0,94.0,66.0,65.0,49.0,63.0,69.0,94.0,71.0,121.0,136.0,121.0,162.0,132.0,79.0,107.0,122.0,110.0,169.0,161.0,169.0,196.0,160.0,181.0,244.0,174.0,208.0,161.0,189.0,223.0,231.0,197.0,184.0,245.0,203.0,164.0,113.0,185.0,201.0,173.0,188.0,199.0,185.0,175.0,246.0,145.0,234.0,315.0,245.0,233.0,234.0,233.0,193.0,259.0,195.0,211.0,195.0,187.0,189.0,123.0,126.0,203.0,201.0,323.0,221.0,190.0,175.0,226.0,145.0,167.0,229.0,134.0,122.0,175.0,179.0,209.0,137.0,154.0,138.0,133.0,117.0,130.0,91.0,125.0,140.0,117.0,105.0,96.0,93.0,91.0,139.0,38.0,95.0,178.0,83.0,78.0,209.0,194.0,222.0,124.0,185.0,105.0,87.0,40.0,76.0,61.0,66.0,73.0,84.0,75.0,100.0,80.0,79.0,201.0,105.0,105.0,288.0,174.0,137.0,41.0,86.0,87.0,96.0,70.0,57.0,116.0,83.0,154.0,151.0,73.0,156.0,133.0,148.0,152.0,104.0,189.0,122.0,117.0,98.0,157.0,121.0,107.0,107.0,93.0,146.0,125.0,113.0,63.0,57.0,55.0,75.0,53.0,41.0,46.0,54.0,70.0,63.0,62.0,93.0,33.0,78.0,21.0,61.0,54.0,78.0,109.0,46.0,126.0,62.0,62.0,62.0,63.0,51.0,98.0,83.0,100.0,98.0,101.0,56.0,127.0,52.0,52.0,93.0,48.0,41.0,79.0,54.0,53.0,72.0,31.0,51.0,75.0,53.0,75.0,28.0,21.0,31.0,25.0,11.0,49.0,40.0,6.0,2.0,10.0,13.0,28.0,8.0,16.0,26.0,65.0,22.0,22.0,9.0,,19.0,,,,6.0,8.0,4.0,,4.0,,35.0,14.0,1.0,2.0,,,7.0,32.0,48.0,17.0
477,30011.0,3011,Altoona Metro Transit,Active,Full Reporter: Operating,359.0,"Altoona, PA",DR,PT,,,,,,,,,,,,,1417.0,1288.0,1528.0,1656.0,1686.0,1704.0,2316.0,1935.0,1843.0,2247.0,1722.0,1884.0,1711.0,1586.0,1973.0,1843.0,1661.0,1884.0,2048.0,1878.0,1702.0,1609.0,1908.0,1992.0,1695.0,1554.0,1894.0,1943.0,1927.0,2056.0,2220.0,2361.0,2049.0,1897.0,1786.0,1843.0,2002.0,1967.0,2281.0,2025.0,2114.0,2325.0,2169.0,2305.0,2233.0,2498.0,2285.0,2215.0,2160.0,1993.0,2354.0,2253.0,2290.0,2631.0,2827.0,2795.0,2331.0,2841.0,2576.0,2478.0,2806.0,2249.0,2783.0,3171.0,3224.0,3134.0,3135.0,3081.0,2938.0,3332.0,2484.0,2669.0,2487.0,2678.0,3123.0,2994.0,2890.0,3432.0,3581.0,3506.0,3564.0,3571.0,3135.0,3349.0,3534.0,3387.0,4523.0,4515.0,3897.0,4176.0,3960.0,4329.0,3985.0,4135.0,4149.0,4231.0,3640.0,3766.0,4492.0,4501.0,4005.0,4110.0,3774.0,4387.0,4015.0,4016.0,4093.0,4017.0,4135.0,4291.0,4458.0,3964.0,4427.0,4254.0,4172.0,4722.0,3986.0,5111.0,4726.0,4250.0,4471.0,4350.0,4436.0,4964.0,4566.0,3353.0,4535.0,4518.0,4280.0,4661.0,3891.0,4202.0,4159.0,3773.0,4571.0,5019.0,4722.0,4437.0,4260.0,4046.0,4115.0,4235.0,3631.0,4235.0,4025.0,4105.0,4406.0,4844.0,4686.0,3497.0,3422.0,3556.0,3543.0,3358.0,3216.0,4102.0,3069.0,2976.0,3849.0,3576.0,2919.0,4437.0,3825.0,4636.0,4120.0,4200.0,3714.0,4249.0,3649.0,3474.0,4693.0,4211.0,4764.0,4523.0,3734.0,4724.0,4333.0,4367.0,4326.0,4548.0,4251.0,3964.0,4187.0,4510.0,4136.0,3858.0,3831.0,4407.0,3689.0,4351.0,3914.0,3834.0,3611.0,3309.0,3899.0,3796.0,3795.0,3090.0,2881.0,2855.0,2520.0,3333.0,2746.0,2994.0,2999.0,2616.0,2074.0,949.0,1365.0,1456.0,2700.0,2373.0,2231.0,2486.0,2190.0,1280.0,1414.0,2044.0,2471.0,2463.0,2246.0,2181.0,2167.0,2118.0,1956.0,1629.0,2095.0,1860.0,1671.0,1830.0,2075.0,2061.0,2116.0,1962.0,1493.0,1868.0,1741.0,1926.0,2076.0,1862.0,2055.0,1998.0,2296.0
478,30011.0,3011,Altoona Metro Transit,Active,Full Reporter: Operating,359.0,"Altoona, PA",MB,DO,52302.0,48918.0,51225.0,54083.0,51760.0,43777.0,43264.0,47589.0,51863.0,,,,51504.0,47063.0,53085.0,53574.0,48794.0,46727.0,37417.0,38109.0,48001.0,50996.0,41889.0,45563.0,45644.0,43528.0,50258.0,49317.0,43638.0,39432.0,37797.0,36744.0,45554.0,47118.0,42952.0,44198.0,43939.0,42701.0,46940.0,46524.0,42852.0,37223.0,36482.0,42138.0,47260.0,48853.0,44119.0,42166.0,44155.0,42351.0,48207.0,46957.0,47341.0,38942.0,37978.0,41670.0,50165.0,50025.0,46480.0,44428.0,48524.0,45251.0,47760.0,46801.0,45380.0,32652.0,29022.0,32939.0,38358.0,44235.0,39229.0,36765.0,39469.0,38563.0,40034.0,42498.0,37589.0,28307.0,27846.0,34300.0,42921.0,46104.0,37827.0,41904.0,43535.0,41802.0,43213.0,44032.0,39463.0,32498.0,31224.0,36768.0,42470.0,46499.0,39650.0,41630.0,41302.0,41753.0,50436.0,49773.0,39327.0,35035.0,33036.0,37563.0,47851.0,48660.0,44336.0,42825.0,44460.0,44399.0,48950.0,48448.0,39409.0,34505.0,33273.0,40251.0,48553.0,49766.0,46959.0,46833.0,47197.0,48140.0,50950.0,48979.0,46856.0,37042.0,33140.0,38758.0,43989.0,50265.0,44884.0,43146.0,47684.0,45319.0,46917.0,49596.0,45105.0,35853.0,37159.0,40968.0,43762.0,49574.0,42422.0,42826.0,45701.0,41281.0,46464.0,47588.0,43244.0,38857.0,37287.0,38593.0,43524.0,46863.0,39898.0,41754.0,42065.0,40061.0,43398.0,43746.0,40456.0,38151.0,37346.0,38701.0,41975.0,45155.0,39465.0,41902.0,41021.0,41226.0,44871.0,44499.0,40508.0,37759.0,35938.0,40423.0,42620.0,43966.0,41607.0,42015.0,41475.0,40321.0,44966.0,42243.0,42268.0,37471.0,33922.0,38514.0,40303.0,41830.0,39410.0,38205.0,41200.0,38192.0,42393.0,40608.0,39970.0,35349.0,33782.0,47472.0,45177.0,50893.0,43543.0,44752.0,48121.0,50965.0,56426.0,55260.0,51917.0,45775.0,42950.0,49574.0,48384.0,57125.0,54602.0,47513.0,54145.0,55185.0,49923.0,47223.0,49036.0,47604.0,41738.0,41055.0,45118.0,49722.0,43144.0,40994.0,38638.0,41872.0,50179.0,48495.0,45935.0,42685.0,42240.0,43758.0,46413.0,47549.0,44966.0,45333.0,44825.0,43646.0,48926.0,47034.0,45651.0,40546.0,39573.0,43704.0,46981.0,46245.0,46544.0,48040.0,46534.0,42863.0,48383.0
479,30011.0,3011,Altoona Metro Transit,Active,Full Reporter: Operating,359.0,"Altoona, PA",MB,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2580.0,2458.0,2825.0,2580.0,2580.0,2703.0,2435.0,2800.0,2550.0,2564.0,2550.0,2565.0,2510.0,2377.0,2756.0,2369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,30012.0,3012,Cambria County Transit Authority,Active,Full Reporter: Operating,400.0,"Johnstown, PA",DR,DO,3051.0,3500.0,3388.0,3806.0,2902.0,2695.0,2917.0,3345.0,3401.0,3763.0,2901.0,3156.0,3617.0,4130.0,4373.0,3952.0,3175.0,2759.0,2433.0,2565.0,3166.0,3849.0,3184.0,3400.0,3358.0,3435.0,3162.0,2818.0,3133.0,3108.0,3167.0,3068.0,3762.0,3856.0,3503.0,3805.0,3680.0,3556.0,4444.0,4165.0,2975.0,3521.0,3114.0,3170.0,4108.0,4003.0,3781.0,3894.0,3709.0,3750.0,4049.0,2923.0,3136.0,2946.0,3064.0,3407.0,3162.0,3188.0,3211.0,2908.0,2948.0,2820.0,3161.0,2815.0,3110.0,2071.0,3154.0,2787.0,1767.0,2320.0,2341.0,1961.0,2632.0,2255.0,2434.0,2613.0,2638.0,2078.0,1984.0,2089.0,2372.0,3004.0,2297.0,2389.0,2526.0,2522.0,2891.0,2831.0,2467.0,2455.0,2235.0,2421.0,2206.0,2599.0,2462.0,2486.0,12487.0,11316.0,14425.0,14495.0,13998.0,14361.0,14575.0,15061.0,14088.0,14923.0,12840.0,13566.0,12409.0,11889.0,14545.0,13492.0,14096.0,15023.0,13024.0,16283.0,14205.0,12722.0,13730.0,14505.0,12828.0,11778.0,12886.0,16954.0,24392.0,13946.0,12779.0,15436.0,12092.0,14877.0,13117.0,12001.0,11717.0,11291.0,11684.0,13268.0,13658.0,11686.0,23489.0,25439.0,23887.0,27627.0,22988.0,22864.0,20194.0,22203.0,26808.0,28893.0,29067.0,26790.0,28207.0,28035.0,29146.0,33374.0,28999.0,31965.0,28806.0,27257.0,32343.0,34117.0,32457.0,33643.0,30517.0,29985.0,29470.0,33241.0,26838.0,27028.0,24551.0,28123.0,33219.0,30891.0,30890.0,30715.0,28773.0,32647.0,33051.0,35636.0,31034.0,29643.0,29110.0,27672.0,32665.0,29978.0,32948.0,32374.0,30166.0,35259.0,32268.0,33866.0,32635.0,29826.0,30845.0,28922.0,32877.0,27721.0,35039.0,32738.0,30626.0,35942.0,30679.0,35937.0,32113.0,29582.0,30447.0,29362.0,32489.0,33747.0,34219.0,33521.0,34084.0,35798.0,34611.0,40396.0,32631.0,32714.0,32740.0,30756.0,23459.0,11469.0,12032.0,16277.0,19443.0,18198.0,21162.0,23791.0,19653.0,18055.0,16208.0,17123.0,22126.0,23260.0,20999.0,22840.0,24085.0,25107.0,24600.0,25331.0,24117.0,22748.0,19942.0,20605.0,21634.0,19187.0,18579.0,20048.0,18341.0,17808.0,17137.0,16084.0,15805.0,14285.0,16192.0,19521.0,21424.0
481,30012.0,3012,Cambria County Transit Authority,Active,Full Reporter: Operating,400.0,"Johnstown, PA",DR,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16298.0,17129.0,13878.0,15513.0,12944.0,11029.0,11865.0,10009.0,9208.0,11718.0,12197.0,11067.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,30012.0,3012,Cambria County Transit Authority,Active,Full Reporter: Operating,400.0,"Johnstown, PA",IP,DO,122.0,124.0,138.0,142.0,185.0,233.0,244.0,242.0,108.0,183.0,105.0,64.0,45.0,14.0,39.0,91.0,126.0,200.0,232.0,233.0,167.0,168.0,94.0,57.0,,,3.0,92.0,148.0,201.0,227.0,227.0,193.0,173.0,62.0,57.0,,,34.0,154.0,185.0,227.0,247.0,234.0,200.0,181.0,137.0,119.0,120.0,115.0,154.0,183.0,208.0,241.0,254.0,244.0,211.0,180.0,142.0,133.0,220.0,178.0,286.0,298.0,444.0,466.0,485.0,457.0,424.0,373.0,1475.0,232.0,205.0,190.0,264.0,283.0,393.0,451.0,507.0,514.0,374.0,373.0,261.0,195.0,142.0,192.0,254.0,287.0,394.0,451.0,485.0,493.0,379.0,318.0,292.0,173.0,93.0,116.0,236.0,311.0,365.0,921.0,489.0,491.0,113.0,191.0,265.0,157.0,18.0,114.0,173.0,214.0,466.0,446.0,453.0,479.0,354.0,321.0,262.0,226.0,22.0,77.0,129.0,338.0,418.0,457.0,449.0,510.0,384.0,334.0,279.0,202.0,,77.0,111.0,289.0,346.0,402.0,453.0,443.0,344.0,310.0,235.0,193.0,,40.0,128.0,278.0,349.0,290.0,126.0,443.0,350.0,342.0,243.0,152.0,,,66.0,159.0,,174.0,247.0,238.0,350.0,342.0,294.0,212.0,,,18.0,167.0,202.0,345.0,323.0,329.0,257.0,278.0,211.0,164.0,,,12.0,281.0,315.0,377.0,396.0,378.0,311.0,293.0,172.0,,,,,,95.0,343.0,365.0,392.0,304.0,298.0,164.0,160.0,,,31.0,246.0,327.0,345.0,278.0,390.0,306.0,337.0,237.0,200.0,,,,,,84.0,101.0,174.0,160.0,182.0,105.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,30012.0,3012,Cambria County Transit Authority,Active,Full Reporter: Operating,400.0,"Johnstown, PA",MB,DO,64683.0,62703.0,67490.0,67734.0,67734.0,64393.0,67734.0,69317.0,62810.0,70437.0,63911.0,65514.0,67246.0,61884.0,66630.0,67246.0,66148.0,65047.0,66886.0,55490.0,53754.0,58212.0,54554.0,55983.0,55091.0,55810.0,58287.0,56020.0,53261.0,55983.0,56770.0,56457.0,55636.0,53261.0,56547.0,58260.0,55201.0,52451.0,58901.0,56177.0,60869.0,57375.0,54295.0,59269.0,56700.0,56852.0,55425.0,56364.0,55641.0,53139.0,60023.0,53786.0,57007.0,57665.0,54295.0,59269.0,55014.0,57945.0,55361.0,54777.0,57869.0,53201.0,59134.0,55019.0,57007.0,56817.0,55220.0,59313.0,51689.0,58512.0,54054.0,53677.0,57570.0,56335.0,57672.0,58674.0,57672.0,56799.0,52034.0,49836.0,49694.0,54373.0,45157.0,52034.0,56551.0,53995.0,51469.0,51469.0,46790.0,51469.0,53809.0,49130.0,49130.0,51469.0,46790.0,51491.0,79780.0,76391.0,87973.0,84113.0,79754.0,84635.0,85697.0,85582.0,81684.0,83874.0,81507.0,86502.0,81897.0,77798.0,88344.0,82972.0,81691.0,84746.0,80033.0,88913.0,85411.0,88121.0,85835.0,90781.0,89473.0,85854.0,90955.0,85349.0,89206.0,87660.0,86346.0,93259.0,80995.0,93602.0,86127.0,84185.0,89545.0,82445.0,87692.0,89640.0,89453.0,84738.0,89510.0,91354.0,82941.0,93446.0,84217.0,86522.0,89633.0,81701.0,88474.0,88822.0,87207.0,85411.0,89764.0,88611.0,86189.0,93470.0,81123.0,89683.0,87209.0,82498.0,90296.0,89409.0,84720.0,89699.0,91757.0,88935.0,87146.0,92912.0,84014.0,91015.0,85392.0,87329.0,91345.0,85591.0,86947.0,89623.0,84910.0,94160.0,86618.0,88550.0,85879.0,90484.0,89619.0,82428.0,93165.0,84741.0,90290.0,90195.0,84444.0,93363.0,84199.0,89945.0,85411.0,83992.0,88986.0,81917.0,90279.0,85289.0,89129.0,87042.0,85850.0,92436.0,80591.0,92853.0,85219.0,83741.0,88451.0,80666.0,87162.0,88017.0,88595.0,83806.0,88857.0,90455.0,82148.0,93414.0,83397.0,85172.0,88469.0,82974.0,88627.0,89256.0,82802.0,87544.0,90946.0,87446.0,85710.0,91039.0,81358.0,87645.0,82948.0,80656.0,91823.0,87168.0,82692.0,87549.0,89466.0,88700.0,84231.0,87084.0,84081.0,89365.0,84554.0,80719.0,91607.0,86253.0,85598.0,88944.0,84093.0,92831.0,85476.0,87773.0,85543.0,90413.0,89137.0,81767.0,93208.0
484,30013.0,3013,Erie Metropolitan Transit Authority,Active,Full Reporter: Operating,183.0,"Erie, PA",DR,DO,85871.0,76555.0,79119.0,85262.0,88541.0,83319.0,98172.0,93317.0,79263.0,90590.0,77854.0,82853.0,90252.0,83318.0,88828.0,87190.0,93542.0,93408.0,115163.0,100154.0,90967.0,98857.0,82290.0,88814.0,87269.0,93054.0,101440.0,91374.0,89432.0,113936.0,138731.0,121155.0,94790.0,95337.0,93298.0,95263.0,90978.0,92244.0,104223.0,99994.0,98986.0,122276.0,133564.0,122220.0,97435.0,96677.0,92646.0,96429.0,94112.0,88405.0,102218.0,84848.0,97349.0,117489.0,135167.0,128566.0,93045.0,98536.0,89657.0,82676.0,90605.0,80921.0,100376.0,89119.0,98326.0,121565.0,141649.0,123107.0,88483.0,103608.0,91505.0,84825.0,96754.0,90255.0,88204.0,99460.0,96287.0,120816.0,153950.0,108865.0,93650.0,104417.0,83113.0,91519.0,91211.0,90595.0,100741.0,96379.0,89780.0,137642.0,171133.0,112109.0,89457.0,92480.0,82351.0,87630.0,68991.0,79207.0,80201.0,78288.0,82481.0,90545.0,102273.0,95689.0,77408.0,84012.0,81354.0,84752.0,82148.0,69381.0,86432.0,82772.0,78536.0,88346.0,90224.0,93147.0,82333.0,83630.0,85429.0,79219.0,80776.0,79362.0,88376.0,85392.0,82963.0,83528.0,92487.0,85824.0,71235.0,85705.0,79957.0,75111.0,78649.0,72857.0,80109.0,82447.0,84485.0,80408.0,94452.0,85115.0,75755.0,84706.0,73937.0,71801.0,71185.0,68995.0,72900.0,74591.0,76062.0,77365.0,90793.0,85807.0,70371.0,78121.0,64673.0,69895.0,69477.0,64457.0,74729.0,74265.0,70770.0,78152.0,79418.0,67317.0,66904.0,65901.0,60758.0,64334.0,61477.0,67839.0,63247.0,60984.0,60740.0,69301.0,64181.0,70389.0,61898.0,59276.0,55357.0,71870.0,69842.0,71302.0,74185.0,71600.0,77170.0,80860.0,78328.0,83452.0,72541.0,79168.0,75491.0,65961.0,75045.0,71812.0,76866.0,74558.0,78088.0,76458.0,75812.0,79121.0,67420.0,80008.0,72461.0,67404.0,69634.0,70163.0,74917.0,76860.0,77896.0,70179.0,78225.0,78776.0,69962.0,83125.0,72086.0,71301.0,75501.0,70727.0,50301.0,18007.0,21796.0,29541.0,33003.0,37994.0,44958.0,50507.0,42295.0,38536.0,39328.0,42202.0,56287.0,55372.0,52332.0,55048.0,56838.0,61433.0,58322.0,59238.0,57258.0,57588.0,52916.0,54980.0,64466.0,59542.0,58317.0,64514.0,57186.0,62336.0,62323.0,64050.0,64780.0,64570.0,65762.0,65052.0,73426.0
485,30013.0,3013,Erie Metropolitan Transit Authority,Active,Full Reporter: Operating,183.0,"Erie, PA",MB,DO,115046.0,110204.0,118387.0,119888.0,124730.0,99595.0,103340.0,105628.0,115964.0,132893.0,119255.0,119822.0,126169.0,115586.0,125131.0,121128.0,125410.0,111702.0,108561.0,107798.0,120847.0,130952.0,112050.0,122417.0,115001.0,117572.0,131132.0,120068.0,119576.0,114410.0,111069.0,111592.0,119258.0,123310.0,119043.0,124018.0,119409.0,113503.0,126516.0,121666.0,120138.0,113270.0,103880.0,115240.0,117748.0,119998.0,116460.0,121298.0,121686.0,112244.0,127795.0,112464.0,122437.0,113358.0,104442.0,119107.0,122124.0,132419.0,131000.0,128025.0,137195.0,125387.0,140382.0,128916.0,137004.0,126243.0,125864.0,135589.0,127938.0,150653.0,137638.0,133710.0,145295.0,139477.0,139820.0,145249.0,142509.0,136419.0,139922.0,140294.0,150090.0,165635.0,131627.0,151399.0,153358.0,142922.0,155246.0,153177.0,135064.0,138243.0,127064.0,131293.0,155709.0,166422.0,146429.0,140952.0,152907.0,159082.0,179222.0,172889.0,158817.0,156286.0,143688.0,142758.0,165660.0,171923.0,162551.0,162337.0,161609.0,159731.0,176055.0,165758.0,155381.0,151259.0,137710.0,149976.0,172946.0,177909.0,167932.0,167949.0,165653.0,171866.0,180742.0,170167.0,168954.0,148804.0,144682.0,159757.0,158885.0,184024.0,163893.0,153162.0,157234.0,163384.0,166014.0,177450.0,170523.0,142668.0,141689.0,151004.0,170597.0,186082.0,163545.0,154471.0,167115.0,168473.0,173476.0,178002.0,164768.0,144740.0,150858.0,154852.0,181203.0,195787.0,162165.0,170400.0,171610.0,169885.0,182703.0,186420.0,159726.0,146234.0,142160.0,146502.0,171721.0,183945.0,162687.0,166261.0,164108.0,175886.0,182891.0,179117.0,163164.0,152963.0,140337.0,160255.0,194159.0,202166.0,188648.0,190510.0,187427.0,182270.0,209329.0,187900.0,188098.0,171212.0,156349.0,179069.0,187435.0,202898.0,189170.0,177266.0,190155.0,186480.0,199772.0,193698.0,191799.0,170035.0,168974.0,185688.0,172892.0,198954.0,178042.0,169230.0,183501.0,175563.0,181691.0,188791.0,184317.0,159035.0,175203.0,177865.0,179117.0,198792.0,177653.0,176163.0,188987.0,185590.0,167734.0,87991.0,80524.0,99486.0,107399.0,93758.0,109894.0,116321.0,104058.0,108943.0,102321.0,101949.0,121210.0,121933.0,113382.0,117598.0,120544.0,122634.0,137389.0,147155.0,142445.0,150112.0,136673.0,137254.0,151216.0,142482.0,131830.0,136495.0,134168.0,152028.0,157309.0,151949.0,152848.0,154949.0,156731.0,149660.0,162299.0
486,30014.0,3014,Cumberland Dauphin-Harrisburg Transit Authority,Active,Full Reporter: Operating,86.0,"Harrisburg, PA",DR,DO,58568.0,67016.0,68451.0,68058.0,66606.0,65588.0,70964.0,69488.0,70054.0,78302.0,74218.0,61188.0,66079.0,55853.0,61651.0,70252.0,53550.0,71118.0,74802.0,68843.0,66711.0,73020.0,67142.0,71923.0,71220.0,69635.0,82213.0,75869.0,81080.0,60575.0,79797.0,72010.0,70540.0,75862.0,73579.0,63653.0,69543.0,73685.0,73249.0,71059.0,71772.0,74641.0,65818.0,78037.0,61935.0,62755.0,57217.0,72913.0,75666.0,71624.0,82974.0,72401.0,80177.0,73761.0,59392.0,81285.0,72834.0,76963.0,76492.0,66476.0,72305.0,61689.0,78367.0,76795.0,73344.0,72239.0,70636.0,75636.0,62729.0,77771.0,69865.0,66144.0,57975.0,49877.0,54440.0,62418.0,59457.0,58321.0,70934.0,75229.0,75191.0,81258.0,66516.0,71743.0,3757.0,5345.0,4887.0,5986.0,1378.0,1271.0,1271.0,1378.0,5825.0,5718.0,4927.0,4064.0,64196.0,54498.0,71716.0,70009.0,60522.0,68906.0,64595.0,71640.0,67582.0,77337.0,77370.0,81205.0,75005.0,69907.0,84945.0,77739.0,76986.0,81224.0,72088.0,80122.0,68044.0,75093.0,76290.0,71475.0,71573.0,71742.0,71991.0,64642.0,64775.0,65735.0,68009.0,77311.0,63781.0,72440.0,68263.0,62699.0,72510.0,63069.0,66321.0,74053.0,71277.0,67057.0,72226.0,74289.0,67169.0,79286.0,67679.0,67908.0,69891.0,56392.0,66902.0,70503.0,67239.0,65610.0,65334.0,62693.0,65673.0,70635.0,57695.0,63913.0,59767.0,60943.0,66509.0,68951.0,58840.0,59277.0,60638.0,54188.0,53470.0,60522.0,54973.0,64303.0,57822.0,65008.0,75103.0,69434.0,70149.0,74403.0,65860.0,74223.0,67670.0,67462.0,63899.0,63926.0,68278.0,65659.0,67660.0,62445.0,69372.0,66589.0,61478.0,73508.0,65211.0,69433.0,63618.0,58474.0,64554.0,56756.0,60687.0,64053.0,65846.0,64323.0,63131.0,68815.0,60032.0,73877.0,64733.0,59296.0,64286.0,58553.0,64342.0,68805.0,66567.0,59775.0,64671.0,65376.0,58469.0,67305.0,57148.0,50356.0,52355.0,46152.0,39370.0,29818.0,26477.0,31766.0,40159.0,43230.0,44250.0,42966.0,35940.0,32576.0,35078.0,33932.0,44310.0,40857.0,40684.0,47581.0,47708.0,45215.0,44403.0,39894.0,39659.0,39903.0,36259.0,36207.0,43475.0,43040.0,47716.0,49274.0,44384.0,52637.0,43923.0,45481.0,37243.0,33161.0,25753.0,23877.0,27297.0
