,NTD ID,Legacy NTD ID,Agency,Status,Reporter Type,UZA,UZA Name,Mode,TOS,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
750,40022.0,4022,Metropolitan Atlanta Rapid Transit Authority,Active,Full Reporter: Operating,9.0,"Atlanta, GA",MB,DO,26000580.0,25951560.0,23523824.0,21715628.0,22886334.0,25553021.0,27392948.0,27315738.0,25772390.0,22194852.0,22798879.0,22778737.0,22534852.0,24025149.0,25798541.0,26709629.0,27993511.0,28303389.0,27142802.0,25316561.0,23476778.0,5931328.0
751,40022.0,4022,Metropolitan Atlanta Rapid Transit Authority,Active,Full Reporter: Operating,9.0,"Atlanta, GA",SR,DO,,,,,,,,,,,,,,,,,30532.0,59077.0,53006.0,54149.0,46857.0,
752,40023.0,4023,Augusta Richmond County Transit Department,Active,Full Reporter: Operating,98.0,"Augusta-Richmond County, GA-SC",DR,DO,78463.0,,,,113231.0,105811.0,114090.0,119845.0,119011.0,73607.0,,,,,,,,,,,,
753,40023.0,4023,Augusta Richmond County Transit Department,Active,Full Reporter: Operating,98.0,"Augusta-Richmond County, GA-SC",DR,PT,,,,,,,,,,50623.0,138892.0,132380.0,143422.0,135452.0,187666.0,184062.0,205428.0,172300.0,146845.0,158127.0,138593.0,31076.0
754,40023.0,4023,Augusta Richmond County Transit Department,Active,Full Reporter: Operating,98.0,"Augusta-Richmond County, GA-SC",MB,DO,670951.0,19584.0,,,645057.0,544417.0,570145.0,594299.0,570657.0,290392.0,,,,,,,,,,,,
755,40023.0,4023,Augusta Richmond County Transit Department,Active,Full Reporter: Operating,98.0,"Augusta-Richmond County, GA-SC",MB,PT,,,,,,,,,,213110.0,507764.0,509439.0,523829.0,567637.0,552821.0,548137.0,545666.0,543243.0,549134.0,506367.0,434090.0,121687.0
756,40024.0,4024,Columbus Consolidated Government,Inactive,Small Systems Reporter,147.0,"Columbus, GA-AL",DR,DO,152258.0,146878.0,147454.0,151159.0,143141.0,143877.0,179595.0,187785.0,211520.0,213609.0,,,,,,,,,,,,
757,40024.0,4024,Columbus Consolidated Government,Inactive,Small Systems Reporter,147.0,"Columbus, GA-AL",MB,DO,940885.0,952131.0,958502.0,950956.0,918357.0,909816.0,918998.0,911106.0,904027.0,881980.0,,,,,,,,,,,,
758,40025.0,4025,Chatham Area Transit Authority,Active,Full Reporter: Operating,144.0,"Savannah, GA",DR,DO,,,,,,,,,655994.0,322188.0,,427793.0,803517.0,655521.0,613575.0,634762.0,919389.0,1251896.0,1000173.0,887996.0,659833.0,172623.0
759,40025.0,4025,Chatham Area Transit Authority,Active,Full Reporter: Operating,144.0,"Savannah, GA",DR,PT,460055.0,397170.0,440082.0,486077.0,515267.0,561082.0,603794.0,612317.0,,345738.0,688787.0,252016.0,2453.0,145843.0,350218.0,526200.0,211389.0,,,,,
760,40025.0,4025,Chatham Area Transit Authority,Active,Full Reporter: Operating,144.0,"Savannah, GA",FB,DO,,5096.0,9069.0,10159.0,15958.0,16619.0,18481.0,15610.0,15963.0,8002.0,,9964.0,15884.0,15628.0,15340.0,15421.0,15455.0,15745.0,11084.0,12716.0,13149.0,3078.0
761,40025.0,4025,Chatham Area Transit Authority,Active,Full Reporter: Operating,144.0,"Savannah, GA",FB,PT,,,,,,,,,,7941.0,15642.0,5580.0,,,,,,,,,,
762,40025.0,4025,Chatham Area Transit Authority,Active,Full Reporter: Operating,144.0,"Savannah, GA",MB,DO,2477515.0,2466270.0,2487753.0,2455582.0,2507527.0,2722822.0,2533914.0,2470422.0,2544313.0,1274170.0,,1546441.0,2371338.0,2343793.0,2371270.0,2263925.0,2216649.0,2269122.0,1880394.0,1966887.0,1742941.0,369268.0
763,40025.0,4025,Chatham Area Transit Authority,Active,Full Reporter: Operating,144.0,"Savannah, GA",MB,PT,,,,,,,,,,1295709.0,2479866.0,962360.0,,,,,,,,,,
764,40026.0,4026,Manatee County Board of County Commissioners,Active,Full Reporter: Operating,64.0,"Sarasota-Bradenton, FL",DR,DO,472370.0,518999.0,605875.0,497764.0,689065.0,653578.0,577893.0,579788.0,606834.0,588878.0,547517.0,551349.0,565410.0,631875.0,599755.0,622157.0,651781.0,634688.0,415920.0,467709.0,448766.0,130446.0
765,40026.0,4026,Manatee County Board of County Commissioners,Active,Full Reporter: Operating,64.0,"Sarasota-Bradenton, FL",DR,PT,184093.0,186598.0,230555.0,138692.0,,,,,,,,,,,,,,,,,,
766,40026.0,4026,Manatee County Board of County Commissioners,Active,Full Reporter: Operating,64.0,"Sarasota-Bradenton, FL",MB,DO,933912.0,869881.0,966432.0,751041.0,1883824.0,1081569.0,1198817.0,1281202.0,1290932.0,1282731.0,1244074.0,1238959.0,1259144.0,1370075.0,1413316.0,1307211.0,1367836.0,1411092.0,1370950.0,1483837.0,1466368.0,333163.0
767,40026.0,4026,Manatee County Board of County Commissioners,Active,Full Reporter: Operating,64.0,"Sarasota-Bradenton, FL",VP,DO,31722.0,34702.0,34727.0,26779.0,33723.0,,,,,,,,,,,,,,,,,
768,40027.0,4027,Pinellas Suncoast Transit Authority,Active,Full Reporter: Operating,17.0,"Tampa-St. Petersburg, FL",CB,DO,,,,,,,,,,,56242.0,223937.0,220904.0,222041.0,221975.0,165605.0,,,,,,
769,40027.0,4027,Pinellas Suncoast Transit Authority,Active,Full Reporter: Operating,17.0,"Tampa-St. Petersburg, FL",DR,PT,2128269.0,2194232.0,2293812.0,3094612.0,3405138.0,3287515.0,3046871.0,2426863.0,2561499.0,1311745.0,1488045.0,1520325.0,1541923.0,1745338.0,2522067.0,4532582.0,3697804.0,4028440.0,2763696.0,2033990.0,986476.0,241410.0
770,40027.0,4027,Pinellas Suncoast Transit Authority,Active,Full Reporter: Operating,17.0,"Tampa-St. Petersburg, FL",DR,TN,,,,,,,,,,,,,,,,,,,,93146.0,176475.0,74037.0
771,40027.0,4027,Pinellas Suncoast Transit Authority,Active,Full Reporter: Operating,17.0,"Tampa-St. Petersburg, FL",DR,TX,,,,,,,,,,1286485.0,1428666.0,1368240.0,1300227.0,1227033.0,698396.0,131140.0,137684.0,103964.0,88095.0,247377.0,393329.0,104085.0
772,40027.0,4027,Pinellas Suncoast Transit Authority,Active,Full Reporter: Operating,17.0,"Tampa-St. Petersburg, FL",MB,DO,7608260.0,7750451.0,7987964.0,8394124.0,8638247.0,9086438.0,9157624.0,8697491.0,8639563.0,8426669.0,8486489.0,8413070.0,8569852.0,8579259.0,8514274.0,8501507.0,8825603.0,8938691.0,7850400.0,8866625.0,8837434.0,2221761.0
773,40027.0,4027,Pinellas Suncoast Transit Authority,Active,Full Reporter: Operating,17.0,"Tampa-St. Petersburg, FL",MB,PT,,,,59276.0,55378.0,52949.0,53349.0,111799.0,317561.0,367522.0,413116.0,409903.0,455718.0,459848.0,213147.0,85269.0,395813.0,453288.0,429379.0,459677.0,476705.0,114092.0
774,40027.0,4027,Pinellas Suncoast Transit Authority,Active,Full Reporter: Operating,17.0,"Tampa-St. Petersburg, FL",RB,DO,,,,,,,,,,,,,,,,,,,,,98027.0,122245.0
775,40028.0,4028,Lee County Transit,Active,Full Reporter: Operating,78.0,"Cape Coral, FL",DR,DO,,,,1125806.0,1149072.0,1118345.0,1091417.0,1034582.0,1103156.0,1092583.0,1170561.0,1231940.0,1237063.0,1278628.0,1372173.0,1394663.0,1512236.0,1526218.0,1238934.0,1698776.0,1818622.0,451916.0
776,40028.0,4028,Lee County Transit,Active,Full Reporter: Operating,78.0,"Cape Coral, FL",DR,PT,,619526.0,957698.0,,,,,,,,,,,,,,,,,,,
