,NTD ID,Legacy NTD ID,Agency,Status,Reporter Type,UZA,UZA Name,Mode,TOS,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
428,20196.0,2196,Middlesex County,Inactive,Reduced Asset Reporter,1.0,"New York-Newark, NY-NJ-CT",MB,DO,,,,,,,,,,374135.0,418257.0,423109.0,351170.0,314179.0,285069.0,248764.0,217751.0,,,,,
429,20197.0,2197,Meadowlands Transportation Brokerage Corporation,Inactive,Small Systems Reporter,1.0,"New York-Newark, NY-NJ-CT",DR,DO,,,,,,,,,,,20270.0,,,,,,,,,,,
430,20197.0,2197,Meadowlands Transportation Brokerage Corporation,Inactive,Small Systems Reporter,1.0,"New York-Newark, NY-NJ-CT",DR,PT,,,,,,,,,,5211.0,9167.0,,,,,,,,,,,
431,20197.0,2197,Meadowlands Transportation Brokerage Corporation,Inactive,Small Systems Reporter,1.0,"New York-Newark, NY-NJ-CT",MB,DO,,,,,,,,,,,93715.0,,,,,,,,,,,
432,20197.0,2197,Meadowlands Transportation Brokerage Corporation,Inactive,Small Systems Reporter,1.0,"New York-Newark, NY-NJ-CT",MB,PT,,,,,,,,,,62982.0,79325.0,,,,,,,,,,,
433,20198.0,2198,"TransOptions, Inc. ",Inactive,Small Systems Reporter,1.0,"New York-Newark, NY-NJ-CT",MB,DO,,,,,,,,,,2172.0,,,,,,,,,,,,
434,20199.0,2199,County of Atlantic,Active,Full Reporter: Operating,150.0,"Atlantic City, NJ",DR,DO,,,,,,,,,,140246.0,129861.0,115574.0,111634.0,113254.0,111801.0,110238.0,118612.0,113081.0,45533.0,48776.0,74753.0,19362.0
435,20200.0,2200,South Jersey Transportation Authority,Inactive,Small Systems Reporter,150.0,"Atlantic City, NJ",DR,DO,,,,,,,,,,33838.0,,,,,,,,,,,,
436,20200.0,2200,South Jersey Transportation Authority,Inactive,Small Systems Reporter,150.0,"Atlantic City, NJ",MB,DO,,,,,,,,,,35891.0,,,,,,,,,,,,
437,20201.0,2201,County of Cumberland,Inactive,Small Systems Reporter,5.0,"Philadelphia, PA-NJ-DE-MD",MB,DO,,,,,,,,,,50267.0,,,,,,,,,,,,
438,20202.0,2202,Essex County,Inactive,Small Systems Reporter,1.0,"New York-Newark, NY-NJ-CT",DR,DO,,,,,,,,,,66320.0,,,,,,,,,,,,
439,20203.0,2203,Cape May County,Inactive,Small Systems Reporter,489.0,"Villas, NJ",DR,DO,,,,,,,,,,188795.0,166126.0,132232.0,127480.0,,,,,,,,,
440,20203.0,2203,Cape May County,Inactive,Small Systems Reporter,489.0,"Villas, NJ",MB,DO,,,,,,,,,,,,3441.0,2747.0,,,,,,,,,
441,20204.0,2204,"Senior Citizens United Community Services of Camden County, Inc.",Active,Full Reporter: Operating,5.0,"Philadelphia, PA-NJ-DE-MD",DR,DO,,,,,,,,,,,,,160479.0,165558.0,165396.0,167024.0,149129.0,161141.0,52290.0,62532.0,94641.0,26507.0
442,20206.0,2206,County of Nassau,Active,Full Reporter: Operating,1.0,"New York-Newark, NY-NJ-CT",DR,PT,,,,,,,,,,,346204.0,371974.0,360327.0,355163.0,362232.0,349203.0,332131.0,354310.0,177470.0,206492.0,243542.0,67541.0
443,20206.0,2206,County of Nassau,Active,Full Reporter: Operating,1.0,"New York-Newark, NY-NJ-CT",MB,PT,,,,,,,,,,,29199475.0,28477964.0,28383880.0,27180291.0,26902007.0,25244195.0,22980391.0,23791024.0,14263561.0,15230994.0,17708910.0,4515344.0
444,20209.0,2209,Somerset County,Active,Full Reporter: Operating,1.0,"New York-Newark, NY-NJ-CT",DR,DO,,,,,,,,,,,313049.0,319621.0,,316825.0,306264.0,306255.0,292638.0,,170707.0,150337.0,165784.0,42754.0
445,20209.0,2209,Somerset County,Active,Full Reporter: Operating,1.0,"New York-Newark, NY-NJ-CT",MB,DO,,,,,,,,,,,113920.0,149029.0,,97099.0,82907.0,70626.0,72370.0,,28114.0,33073.0,43822.0,11575.0
446,20212.0,2212,County of Hunterdon,Inactive,Small Systems Reporter,1.0,"New York-Newark, NY-NJ-CT",DR,PT,,,,,,,,,,,74017.0,134364.0,,,,,,,,,,
447,20212.0,2212,County of Hunterdon,Inactive,Small Systems Reporter,1.0,"New York-Newark, NY-NJ-CT",MB,PT,,,,,,,,,,,,13735.0,,,,,,,,,,
448,20217.0,2217,"Hampton Jitney, Inc.",Active,Full Reporter: Operating,1.0,"New York-Newark, NY-NJ-CT",CB,DO,,,,,,,,,,,,,836243.0,825125.0,815893.0,809019.0,795411.0,793534.0,290686.0,483740.0,518218.0,82187.0
449,20223.0,,Cape May Lewes Ferry,Active,Full Reporter: Operating,5.0,"Philadelphia, PA-NJ-DE-MD",FB,DO,,,,,,,,,,,,,,,,,,,,669660.0,721923.0,70879.0
450,20226.0,,"SeaStreak, LLC",Active,Full Reporter: Operating,1.0,"New York-Newark, NY-NJ-CT",FB,DO,,,,,,,,,,,,,,,,,,,365466.0,425793.0,750392.0,257355.0
451,20228.0,,"Enterprise Holdings, LLC",Active,Full Reporter: Operating,90.0,"Syracuse, NY",VP,PT,,,,,,,,,,,,,,,,,,,,,3848.0,952.0
452,22930.0,,New York City Economic Development Corporation,Active,Full Reporter: Operating,1.0,"New York-Newark, NY-NJ-CT",FB,PT,,,,,,,,,,,,,748137.0,1454349.0,1565143.0,3231174.0,4880744.0,6362347.0,3331641.0,4516283.0,6093183.0,991552.0
453,22930.0,,New York City Economic Development Corporation,Active,Full Reporter: Operating,1.0,"New York-Newark, NY-NJ-CT",MB,PT,,,,,,,,,,,,,,,,,86842.0,195255.0,73233.0,67802.0,91757.0,17980.0
454,30001.0,3001,Kanawha Valley Regional Transportation Authority,Active,Full Reporter: Operating,214.0,"Charleston, WV",DR,DO,,,30418.0,30713.0,28508.0,29901.0,29952.0,31197.0,31529.0,30847.0,29035.0,28643.0,25378.0,23459.0,21809.0,20270.0,19997.0,18591.0,15112.0,21321.0,45945.0,13932.0
455,30001.0,3001,Kanawha Valley Regional Transportation Authority,Active,Full Reporter: Operating,214.0,"Charleston, WV",MB,DO,,,2124556.0,2156685.0,2179044.0,2340259.0,2555302.0,2405105.0,2492395.0,2653649.0,2806132.0,2792224.0,2737063.0,2216371.0,1683805.0,1633978.0,1642223.0,1595594.0,1064371.0,970830.0,1007873.0,258759.0
456,30002.0,3002,The Tri-State Transit Authority,Active,Full Reporter: Operating,178.0,"Huntington, WV-KY-OH",DR,DO,38479.0,35359.0,36156.0,43343.0,42498.0,42063.0,36638.0,32227.0,30332.0,28942.0,32057.0,40421.0,39275.0,37252.0,36588.0,36250.0,34171.0,39493.0,31946.0,40161.0,48388.0,12840.0
457,30002.0,3002,The Tri-State Transit Authority,Active,Full Reporter: Operating,178.0,"Huntington, WV-KY-OH",MB,DO,701887.0,687085.0,670724.0,719411.0,731075.0,782030.0,765720.0,777390.0,790811.0,871919.0,875530.0,894938.0,889176.0,903436.0,860377.0,858731.0,885809.0,936210.0,647225.0,613687.0,664493.0,165530.0
458,30003.0,3003,Mid-Ohio Valley Transit Authority,Inactive,Small Systems Reporter,411.0,"Parkersburg, WV-OH",DR,DO,11727.0,8688.0,7871.0,6119.0,2811.0,,,,6385.0,5774.0,,,,,,,,,,,,
459,30003.0,3003,Mid-Ohio Valley Transit Authority,Inactive,Small Systems Reporter,411.0,"Parkersburg, WV-OH",MB,DO,281209.0,237152.0,239403.0,259344.0,113480.0,,,,367382.0,432666.0,,,,,,,,,,,,
460,30006.0,3006,Greater Richmond Transit Company,Active,Full Reporter: Operating/Building,45.0,"Richmond, VA",DR,DO,,,,,,3423.0,87722.0,242254.0,247529.0,253680.0,,,,,,,,,,,,
461,30006.0,3006,Greater Richmond Transit Company,Active,Full Reporter: Operating/Building,45.0,"Richmond, VA",DR,PT,205081.0,197716.0,200914.0,203882.0,209002.0,224462.0,155420.0,,,19845.0,295796.0,361443.0,360950.0,368613.0,375336.0,339668.0,320647.0,297785.0,197660.0,239594.0,270270.0,73125.0
462,30006.0,3006,Greater Richmond Transit Company,Active,Full Reporter: Operating/Building,45.0,"Richmond, VA",MB,DO,9602716.0,8358443.0,8046705.0,9176715.0,9926248.0,10381536.0,10141759.0,8761998.0,9465358.0,8845871.0,8767432.0,8290088.0,8477613.0,8450627.0,8350372.0,7592598.0,6832203.0,6871103.0,6099876.0,6375312.0,6977224.0,1846491.0
463,30006.0,3006,Greater Richmond Transit Company,Active,Full Reporter: Operating/Building,45.0,"Richmond, VA",MB,PT,,,,,,5199.0,15041.0,19229.0,26111.0,6538.0,,,,,,,,,11261.0,7350.0,,
464,30006.0,3006,Greater Richmond Transit Company,Active,Full Reporter: Operating/Building,45.0,"Richmond, VA",RB,DO,,,,,,,,,,,,,,,,,968676.0,2211664.0,1453131.0,1514267.0,1583431.0,415055.0
465,30006.0,3006,Greater Richmond Transit Company,Active,Full Reporter: Operating/Building,45.0,"Richmond, VA",VP,PT,104061.0,117360.0,138468.0,156901.0,178890.0,219951.0,288393.0,351946.0,357805.0,380608.0,394614.0,416541.0,440802.0,398391.0,382008.0,382515.0,397096.0,386441.0,172180.0,115987.0,131054.0,39335.0
466,30007.0,3007,Greater Roanoke Transit Company,Active,Full Reporter: Operating,172.0,"Roanoke, VA",CB,DO,,,,,,,,,,,7626.0,16737.0,19093.0,19796.0,19931.0,14808.0,,,,,,
467,30007.0,3007,Greater Roanoke Transit Company,Active,Full Reporter: Operating,172.0,"Roanoke, VA",DR,PT,33841.0,36400.0,40884.0,42537.0,45843.0,47001.0,48760.0,51332.0,45111.0,51701.0,64143.0,69949.0,75166.0,73564.0,74491.0,81970.0,77583.0,75363.0,56410.0,65071.0,63489.0,17967.0
468,30007.0,3007,Greater Roanoke Transit Company,Active,Full Reporter: Operating,172.0,"Roanoke, VA",MB,DO,1907335.0,1888342.0,1913221.0,1986046.0,2105422.0,2237439.0,2565679.0,2442461.0,2381756.0,2325990.0,2414974.0,2372334.0,2338520.0,2235820.0,2161143.0,2068155.0,1871378.0,1898321.0,1214943.0,1036772.0,1108675.0,324407.0
469,30008.0,3008,Greater Lynchburg Transit Company,Active,Full Reporter: Operating,271.0,"Lynchburg, VA",DR,DO,12039.0,12143.0,,,11083.0,14994.0,19092.0,24380.0,25251.0,28838.0,27840.0,25042.0,22967.0,23251.0,26552.0,24762.0,19904.0,20411.0,17628.0,14963.0,15707.0,4623.0
470,30008.0,3008,Greater Lynchburg Transit Company,Active,Full Reporter: Operating,271.0,"Lynchburg, VA",MB,DO,1032383.0,1144450.0,,,1024984.0,2236758.0,2919619.0,2853226.0,2676606.0,2511564.0,2330451.0,2389926.0,2762412.0,2394565.0,2068906.0,2311646.0,2154549.0,1355747.0,510110.0,454383.0,452206.0,129495.0
471,30009.0,3009,City of Petersburg ,Inactive,Small Systems Reporter,45.0,"Richmond, VA",DR,DO,,,7295.0,7552.0,8429.0,9538.0,9948.0,9928.0,9135.0,8066.0,,,,,,,,,,,,
472,30009.0,3009,City of Petersburg ,Inactive,Small Systems Reporter,45.0,"Richmond, VA",MB,DO,,,456920.0,431542.0,575182.0,566916.0,609061.0,589485.0,580483.0,603687.0,,,,,,,,,,,,
473,30010.0,3010,Lehigh and Northampton Transportation Authority,Active,Full Reporter: Operating,61.0,"Allentown, PA-NJ",DR,PT,490438.0,485564.0,482778.0,478215.0,494384.0,456765.0,338013.0,440354.0,435933.0,431700.0,420164.0,427369.0,414241.0,420507.0,442779.0,446976.0,371006.0,347033.0,167035.0,170259.0,194325.0,59494.0
474,30010.0,3010,Lehigh and Northampton Transportation Authority,Active,Full Reporter: Operating,61.0,"Allentown, PA-NJ",MB,DO,4305607.0,4272188.0,4555890.0,4932680.0,5282545.0,4972842.0,4180084.0,5432467.0,5066051.0,5567851.0,4797241.0,5058668.0,5041068.0,4910329.0,4779100.0,4573599.0,4406952.0,4373097.0,2891706.0,2600736.0,3208472.0,917840.0
475,30010.0,3010,Lehigh and Northampton Transportation Authority,Active,Full Reporter: Operating,61.0,"Allentown, PA-NJ",MB,PT,,,,,,,,,,,,,,,,2944.0,5290.0,3480.0,955.0,,2402.0,916.0
476,30011.0,3011,Altoona Metro Transit,Active,Full Reporter: Operating,359.0,"Altoona, PA",DR,DO,684.0,556.0,418.0,599.0,688.0,746.0,592.0,555.0,446.0,325.0,238.0,315.0,285.0,372.0,199.0,274.0,316.0,223.0,99.0,59.0,26.0,23.0
477,30011.0,3011,Altoona Metro Transit,Active,Full Reporter: Operating,359.0,"Altoona, PA",DR,PT,,7633.0,7748.0,8480.0,9160.0,10237.0,11807.0,11306.0,11661.0,11649.0,12179.0,12129.0,12722.0,13298.0,12720.0,12164.0,11787.0,9392.0,5284.0,5120.0,4828.0,1463.0
478,30011.0,3011,Altoona Metro Transit,Active,Full Reporter: Operating,359.0,"Altoona, PA",MB,DO,496916.0,692488.0,661909.0,661609.0,694454.0,607695.0,586804.0,593547.0,712712.0,689116.0,687954.0,659876.0,609471.0,579580.0,576620.0,546149.0,544498.0,551741.0,349042.0,371102.0,439310.0,115916.0
479,30011.0,3011,Altoona Metro Transit,Active,Full Reporter: Operating,359.0,"Altoona, PA",MB,PT,,,,1822.0,576.0,,,,,,,,,,,,,,,,,
480,30012.0,3012,Cambria County Transit Authority,Active,Full Reporter: Operating,400.0,"Johnstown, PA",DR,DO,3920.0,3891.0,4225.0,4762.0,3816.0,3118.0,3367.0,3797.0,40008.0,38403.0,34502.0,49002.0,54354.0,60552.0,66740.0,65027.0,60278.0,63629.0,32405.0,31634.0,25831.0,6531.0
481,30012.0,3012,Cambria County Transit Authority,Active,Full Reporter: Operating,400.0,"Johnstown, PA",DR,PT,,,,,,,,,,,17943.0,13877.0,,,,,,,,,,
482,30012.0,3012,Cambria County Transit Authority,Active,Full Reporter: Operating,400.0,"Johnstown, PA",IP,DO,85211.0,70312.0,77595.0,95316.0,106510.0,103542.0,101247.0,94826.0,84635.0,88460.0,95584.0,74055.0,62737.0,54881.0,58431.0,63613.0,53024.0,64541.0,22311.0,,,
483,30012.0,3012,Cambria County Transit Authority,Active,Full Reporter: Operating,400.0,"Johnstown, PA",MB,DO,1181923.0,1124910.0,1098329.0,1201949.0,1158804.0,1126911.0,1128368.0,944798.0,1147771.0,1194506.0,1192922.0,1182985.0,1144432.0,1137950.0,1083377.0,1048784.0,1066378.0,1115515.0,805926.0,652961.0,735896.0,190828.0
484,30013.0,3013,Erie Metropolitan Transit Authority,Active,Full Reporter: Operating,183.0,"Erie, PA",DR,DO,191402.0,212520.0,226600.0,230575.0,223340.0,227513.0,249935.0,246585.0,239753.0,245329.0,232753.0,240822.0,230614.0,223264.0,201683.0,192870.0,187906.0,186773.0,100673.0,128809.0,142660.0,38126.0
485,30013.0,3013,Erie Metropolitan Transit Authority,Active,Full Reporter: Operating,183.0,"Erie, PA",MB,DO,2515960.0,2476029.0,2593470.0,2501084.0,2543504.0,2616457.0,3105039.0,2943076.0,3044343.0,3271380.0,3468084.0,3408584.0,3211839.0,3167937.0,2819221.0,2648762.0,2517894.0,2409055.0,1047349.0,865778.0,1111652.0,326217.0
486,30014.0,3014,Cumberland Dauphin-Harrisburg Transit Authority,Active,Full Reporter: Operating,86.0,"Harrisburg, PA",DR,DO,147049.0,139565.0,147565.0,146782.0,142287.0,129388.0,110442.0,28003.0,133266.0,138673.0,125398.0,123320.0,117857.0,112683.0,118730.0,119258.0,115308.0,115526.0,68189.0,68695.0,70667.0,9678.0
487,30014.0,3014,Cumberland Dauphin-Harrisburg Transit Authority,Active,Full Reporter: Operating,86.0,"Harrisburg, PA",DR,PT,84531.0,67189.0,71606.0,67831.0,71610.0,81143.0,71644.0,133054.0,60963.0,54362.0,64688.0,70697.0,80410.0,88569.0,86633.0,89055.0,94867.0,104360.0,64569.0,65068.0,65347.0,20366.0
488,30014.0,3014,Cumberland Dauphin-Harrisburg Transit Authority,Active,Full Reporter: Operating,86.0,"Harrisburg, PA",DR,TX,,,,,,,,,,250.0,18.0,,,,,,,,,,,
489,30014.0,3014,Cumberland Dauphin-Harrisburg Transit Authority,Active,Full Reporter: Operating,86.0,"Harrisburg, PA",MB,DO,2342880.0,2297238.0,1904711.0,2057534.0,2348071.0,2311129.0,2445831.0,2369967.0,2601631.0,2710155.0,2610016.0,2655688.0,2657023.0,2428720.0,2210604.0,2060584.0,1984930.0,2029957.0,1132135.0,981654.0,1047874.0,288823.0
490,30014.0,3014,Cumberland Dauphin-Harrisburg Transit Authority,Active,Full Reporter: Operating,86.0,"Harrisburg, PA",MB,PT,21535.0,18849.0,20490.0,28437.0,38317.0,37375.0,32355.0,65802.0,27366.0,35931.0,28168.0,27258.0,24032.0,19086.0,20741.0,15874.0,13065.0,14076.0,10729.0,10499.0,12528.0,3982.0
491,30015.0,3015,Luzerne County Transportation Authority,Active,Full Reporter: Operating,99.0,"Scranton, PA",DR,DO,,,,,,,,,,,174616.0,174858.0,162527.0,164703.0,166991.0,164691.0,148363.0,149707.0,83551.0,91197.0,107149.0,26749.0
492,30015.0,3015,Luzerne County Transportation Authority,Active,Full Reporter: Operating,99.0,"Scranton, PA",DR,PT,10612.0,29636.0,23898.0,20476.0,19102.0,19008.0,20530.0,20856.0,21053.0,20727.0,3252.0,3408.0,,,,,,,,,,
493,30015.0,3015,Luzerne County Transportation Authority,Active,Full Reporter: Operating,99.0,"Scranton, PA",MB,DO,1455009.0,1478017.0,1362350.0,1296078.0,1293759.0,1605814.0,1640281.0,1623310.0,1644959.0,1671420.0,1441784.0,1201057.0,1195025.0,1198972.0,1191899.0,1167230.0,1134957.0,1138224.0,796785.0,696804.0,686979.0,179810.0
494,30018.0,3018,Red Rose Transit Authority,Inactive,Full Reporter: Operating,91.0,"Lancaster, PA",DR,PT,330131.0,354706.0,364692.0,350462.0,369262.0,348056.0,329349.0,326087.0,342686.0,343040.0,320581.0,306103.0,307466.0,299441.0,144051.0,,,,,,,
495,30018.0,3018,Red Rose Transit Authority,Inactive,Full Reporter: Operating,91.0,"Lancaster, PA",MB,DO,1898457.0,1850085.0,1927255.0,1944554.0,1807956.0,1947387.0,2102502.0,1864225.0,1816984.0,1891560.0,1903365.0,1898675.0,1935187.0,1914774.0,913274.0,,,,,,,
496,30019.0,3019,Southeastern Pennsylvania Transportation Authority,Active,Full Reporter: Operating,5.0,"Philadelphia, PA-NJ-DE-MD",CR,DO,28426507.0,27952717.0,30733520.0,33265441.0,34070073.0,33874811.0,36167848.0,34618900.0,35529079.0,35092879.0,36114950.0,37728836.0,37875864.0,37047837.0,33999192.0,32893584.0,33588140.0,35114104.0,10650950.0,11374112.0,17226731.0,4654395.0
497,30019.0,3019,Southeastern Pennsylvania Transportation Authority,Active,Full Reporter: Operating,5.0,"Philadelphia, PA-NJ-DE-MD",DR,PT,1470385.0,1514644.0,1599758.0,1694548.0,1732550.0,1769745.0,1783050.0,1781335.0,1807231.0,1767129.0,1714864.0,1787754.0,1816373.0,1808470.0,1744265.0,1652954.0,1500486.0,1520021.0,615947.0,621507.0,792805.0,213723.0
498,30019.0,3019,Southeastern Pennsylvania Transportation Authority,Active,Full Reporter: Operating,5.0,"Philadelphia, PA-NJ-DE-MD",HR,DO,85787915.0,86953887.0,87180859.0,86544524.0,87437845.0,88939526.0,90999511.0,92360371.0,96566787.0,98390526.0,99688482.0,101236722.0,99762965.0,102121021.0,97314969.0,93090327.0,93897356.0,91253676.0,38622817.0,41312395.0,46866180.0,10498214.0
499,30019.0,3019,Southeastern Pennsylvania Transportation Authority,Active,Full Reporter: Operating,5.0,"Philadelphia, PA-NJ-DE-MD",LR,DO,17561198.0,17896083.0,24916708.0,25014005.0,27525610.0,30608685.0,32453624.0,28766305.0,30596321.0,32576518.0,,,,,,,,,,,,
500,30019.0,3019,Southeastern Pennsylvania Transportation Authority,Active,Full Reporter: Operating,5.0,"Philadelphia, PA-NJ-DE-MD",MB,DO,155677735.0,161555062.0,187643005.0,182073587.0,176041526.0,165684304.0,164811257.0,157167942.0,162174462.0,162534376.0,176109738.0,183178691.0,173726171.0,177506260.0,171224458.0,163316890.0,158531347.0,152081146.0,73266840.0,75663786.0,96434534.0,26403998.0
501,30019.0,3019,Southeastern Pennsylvania Transportation Authority,Active,Full Reporter: Operating,5.0,"Philadelphia, PA-NJ-DE-MD",MB,PT,21517.0,17644.0,21865.0,14011.0,17469.0,25250.0,23598.0,17959.0,17005.0,13891.0,,42019.0,40001.0,,34230.0,74423.0,79373.0,71241.0,30891.0,26286.0,36142.0,9030.0
502,30019.0,3019,Southeastern Pennsylvania Transportation Authority,Active,Full Reporter: Operating,5.0,"Philadelphia, PA-NJ-DE-MD",SR,DO,,,,,,,,,,,29146013.0,26502625.0,25404943.0,26069717.0,25697732.0,25814790.0,24025305.0,24898413.0,10945214.0,8901330.0,11448203.0,3051981.0
503,30019.0,3019,Southeastern Pennsylvania Transportation Authority,Active,Full Reporter: Operating,5.0,"Philadelphia, PA-NJ-DE-MD",TB,DO,8921705.0,4191638.0,,,,,3516325.0,5079597.0,5467306.0,5648562.0,5962926.0,6453693.0,6707571.0,6579103.0,6268500.0,5700191.0,4613206.0,5327710.0,2719836.0,2514328.0,2784717.0,639768.0
504,30022.0,3022,Port Authority of Allegheny County,Active,Full Reporter: Operating,27.0,"Pittsburgh, PA",DR,PT,1905884.0,1843408.0,1825366.0,1735809.0,1754817.0,1694948.0,1707261.0,1679479.0,1668968.0,1737664.0,1752741.0,1676617.0,1540176.0,1517110.0,1494399.0,1486493.0,1428714.0,1379961.0,724719.0,772937.0,873755.0,231859.0
505,30022.0,3022,Port Authority of Allegheny County,Active,Full Reporter: Operating,27.0,"Pittsburgh, PA",IP,DO,853607.0,782503.0,697944.0,690368.0,699375.0,689279.0,719785.0,702740.0,644986.0,627530.0,736172.0,753909.0,756011.0,574198.0,571059.0,617322.0,592720.0,371968.0,175256.0,310326.0,189534.0,17643.0
506,30022.0,3022,Port Authority of Allegheny County,Active,Full Reporter: Operating,27.0,"Pittsburgh, PA",IP,PT,313199.0,318375.0,341708.0,329456.0,387660.0,395322.0,422793.0,456007.0,482136.0,504433.0,517183.0,,,,,,,,,,,
507,30022.0,3022,Port Authority of Allegheny County,Active,Full Reporter: Operating,27.0,"Pittsburgh, PA",LR,DO,7526179.0,6812069.0,6876373.0,7316528.0,7466749.0,6921152.0,7303281.0,7149450.0,7012931.0,6751023.0,7739265.0,8103770.0,8019023.0,8133253.0,7783104.0,7751500.0,7328010.0,7423997.0,2434303.0,2018734.0,2369354.0,658633.0
508,30022.0,3022,Port Authority of Allegheny County,Active,Full Reporter: Operating,27.0,"Pittsburgh, PA",MB,DO,63246570.0,58202726.0,58089241.0,59596300.0,60115303.0,59319931.0,58370722.0,57632643.0,55290371.0,53926472.0,54713327.0,53304305.0,54483087.0,53782835.0,53760422.0,53136626.0,54872268.0,54973536.0,26809606.0,24257315.0,31556605.0,8378677.0
509,30023.0,3023,Beaver County Transit Authority,Active,Full Reporter: Operating,27.0,"Pittsburgh, PA",DR,DO,,28739.0,,,111374.0,99925.0,95294.0,94640.0,95377.0,91184.0,84238.0,78016.0,79621.0,77148.0,80955.0,76506.0,80965.0,79397.0,48591.0,57722.0,69677.0,18684.0
510,30023.0,3023,Beaver County Transit Authority,Active,Full Reporter: Operating,27.0,"Pittsburgh, PA",MB,DO,,126753.0,,,655230.0,704289.0,807546.0,802134.0,880826.0,923898.0,960844.0,893284.0,895801.0,905392.0,881979.0,809835.0,794145.0,703993.0,416946.0,309078.0,355121.0,92625.0
511,30024.0,3024,Berks Area Regional Transportation Authority,Inactive,Full Reporter: Operating,140.0,"Reading, PA",DR,DO,,133631.0,137736.0,146796.0,142728.0,219340.0,225081.0,236053.0,171162.0,176320.0,185641.0,188043.0,174949.0,181021.0,93801.0,,,,,,,
512,30024.0,3024,Berks Area Regional Transportation Authority,Inactive,Full Reporter: Operating,140.0,"Reading, PA",DR,PT,,85695.0,79769.0,71777.0,58124.0,47671.0,53117.0,41500.0,72725.0,70567.0,70099.0,73588.0,71980.0,64880.0,26653.0,,,,,,,
513,30024.0,3024,Berks Area Regional Transportation Authority,Inactive,Full Reporter: Operating,140.0,"Reading, PA",MB,DO,,2525020.0,2616652.0,2598166.0,2718444.0,2753272.0,2958343.0,2857708.0,2990639.0,3089168.0,3168840.0,3214455.0,3173950.0,2940636.0,1381376.0,,,,,,,
514,30025.0,3025,County of Lackawanna Transit System,Active,Full Reporter: Operating,99.0,"Scranton, PA",DR,DO,,,,,,,,,,,,94597.0,103493.0,108435.0,120049.0,114452.0,115468.0,119333.0,74807.0,85106.0,97924.0,24673.0
515,30025.0,3025,County of Lackawanna Transit System,Active,Full Reporter: Operating,99.0,"Scranton, PA",DR,PT,7235.0,6694.0,,6414.0,6943.0,7198.0,7163.0,8518.0,10265.0,9477.0,9754.0,397.0,242.0,277.0,321.0,23441.0,32966.0,26303.0,11965.0,12819.0,14969.0,4064.0
516,30025.0,3025,County of Lackawanna Transit System,Active,Full Reporter: Operating,99.0,"Scranton, PA",MB,DO,1490602.0,1530020.0,1724269.0,1758287.0,1879511.0,1929811.0,2007785.0,1867579.0,1695478.0,1521173.0,1345940.0,1110311.0,1088727.0,1040258.0,969693.0,926663.0,942611.0,949024.0,474911.0,453712.0,596983.0,156635.0
517,30025.0,3025,County of Lackawanna Transit System,Active,Full Reporter: Operating,99.0,"Scranton, PA",MB,PT,45091.0,50972.0,52425.0,49375.0,50447.0,52648.0,55778.0,60481.0,57122.0,52681.0,55817.0,58478.0,64678.0,63741.0,75326.0,72004.0,65164.0,59288.0,27516.0,25628.0,31144.0,6791.0
518,30026.0,3026,City of Williamsport,Active,Full Reporter: Operating,462.0,"Williamsport, PA",DR,DO,,,,,,,,,,,83.0,225.0,89.0,5.0,106.0,153.0,4.0,3.0,,,,
519,30026.0,3026,City of Williamsport,Active,Full Reporter: Operating,462.0,"Williamsport, PA",DR,PT,3869.0,3227.0,2938.0,2278.0,2009.0,1660.0,1807.0,1527.0,1335.0,1231.0,956.0,540.0,620.0,531.0,474.0,225.0,1990.0,4989.0,4514.0,4988.0,6100.0,1475.0
520,30026.0,3026,City of Williamsport,Active,Full Reporter: Operating,462.0,"Williamsport, PA",MB,DO,1173788.0,1244014.0,1260665.0,1241854.0,1253593.0,1246824.0,1330615.0,1267075.0,1328817.0,1372842.0,1385824.0,1334787.0,1320273.0,1299039.0,1305808.0,1272956.0,1312783.0,1248501.0,700084.0,655867.0,748334.0,187127.0
521,30027.0,3027,Central Pennsylvania Transportation Authority,Active,Full Reporter: Operating,158.0,"York, PA",CB,DO,,,,,,,,,,,26141.0,84523.0,102290.0,94336.0,87668.0,80993.0,76686.0,75011.0,26694.0,17548.0,22223.0,5540.0
522,30027.0,3027,Central Pennsylvania Transportation Authority,Active,Full Reporter: Operating,158.0,"York, PA",CB,PT,,,,,,,,,,,137659.0,22813.0,,,,,,,,,3323.0,853.0
523,30027.0,3027,Central Pennsylvania Transportation Authority,Active,Full Reporter: Operating,158.0,"York, PA",DR,DO,,,95500.0,138245.0,186978.0,182064.0,186143.0,163645.0,150803.0,177182.0,231065.0,268368.0,269724.0,334891.0,473577.0,559868.0,568817.0,581132.0,378069.0,432178.0,177381.0,44321.0
524,30027.0,3027,Central Pennsylvania Transportation Authority,Active,Full Reporter: Operating,158.0,"York, PA",DR,PT,,,391.0,1113.0,14962.0,19992.0,26819.0,27999.0,37212.0,97810.0,98840.0,13448.0,11943.0,17564.0,21424.0,49246.0,76713.0,78791.0,9967.0,19090.0,395031.0,105709.0
525,30027.0,3027,Central Pennsylvania Transportation Authority,Active,Full Reporter: Operating,158.0,"York, PA",DR,TX,,,,,,,,,,8787.0,102.0,9460.0,5577.0,6047.0,45022.0,21731.0,1160.0,1013.0,194.0,176.0,1589.0,751.0
